# Exact Riemann solution for problem: 5
# Discretization: zonal
# Domain bounds: [0.00000e+00,1.00000e+00]
# Iterface position: 8.00000e-01
# Gamma: 1.40000e+00
# Left  state [dens,velx,pres]: [1.00000e+00, -1.95974e+01, 1.00000e+03]
# Right state [dens,velx,pres]: [1.00000e+00, -1.95974e+01, 1.00000e-02]
# Time: 1.20000e-02
                x              dens              pres              velx              eint              cspd
  4.905000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.915000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.925000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.935000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.945000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.955000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.965000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.975000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.985000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.995000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.005000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.015000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.025000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.035000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.045000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.055000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.065000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.075000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.085000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.095000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.105000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.115000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.125000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.135000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.145000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.155000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.165000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.175000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.185000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.195000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.205000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.215000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.225000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.235000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.245000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.255000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.265000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.275000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.285000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.295000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.305000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.315000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.325000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.335000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.345000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.355000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.365000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.375000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.385000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.395000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.405000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.415000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.425000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.435000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.445000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.455000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.465000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.475000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.485000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.495000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.505000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.515000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.525000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.535000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.545000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.555000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.565000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.575000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.585000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.595000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.605000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.615000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.625000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.635000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.645000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.655000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.665000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.675000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.685000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.695000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.705000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.715000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.725000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.735000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.745000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.755000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.765000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.775000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.785000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.795000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.805000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.815000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.825000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.835000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.845000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.855000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.865000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.875000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.885000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.895000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.905000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.915000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.925000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.935000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.945000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.955000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.965000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.975000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.985000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  5.995000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.005000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.015000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.025000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.035000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.045000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.055000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.065000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.075000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.085000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.095000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.105000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.115000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.125000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.135000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.145000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.155000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.165000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.175000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.185000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.195000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.205000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.215000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.225000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.235000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.245000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.255000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.265000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.275000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.285000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.295000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.305000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.315000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.325000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.335000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.345000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.355000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.365000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.375000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.385000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.395000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.405000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.415000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.425000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.435000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.445000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.455000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.465000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.475000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.485000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.495000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.505000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.515000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.525000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.535000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.545000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.555000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.565000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.575000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.585000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.595000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.605000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.615000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.625000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.635000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.645000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.655000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.665000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.675000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.685000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.695000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.705000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.715000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.725000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.735000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.745000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.755000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.765000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.775000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.785000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.795000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.805000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.815000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.825000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.835000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.845000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.855000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.865000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.875000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.885000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.895000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.905000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.915000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.925000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.935000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.945000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.955000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.965000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.975000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.985000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  6.995000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.005000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.015000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.025000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.035000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.045000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.055000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.065000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.075000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.085000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.095000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.105000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.115000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.125000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.135000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.145000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.155000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.165000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.175000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.185000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.195000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.205000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.215000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.225000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.235000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.245000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.255000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.265000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.275000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.285000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.295000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.305000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.315000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.325000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.335000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.345000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.355000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.365000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.375000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.385000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  7.395000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
